189.527725	0.042559	0.042559	0.000000
189.916390	0.003708	0.003708	0.000000
190.305018	-34.400506	-119.873347	42.736420
190.693607	-14.978048	192.531724	-103.754886
191.082159	-14.647176	-11.505527	-1.570825
191.470673	20.152479	-38.470970	29.311724
191.859149	-9.216632	-55.529307	23.156338
192.247587	-7.959908	-44.012114	18.026103
192.635988	11.870460	-56.022984	33.946722
193.024351	-9.197550	65.982100	-37.589825
193.412676	63.289139	-11.737599	37.513369
193.800963	-23.211238	-112.251556	44.520159
194.189212	17.954511	21.104263	-1.574876
194.577423	-224.207671	17.394784	-120.801228
194.965597	18.477931	126.654953	-54.088511
195.353732	-9.529168	49.038760	-29.283964
195.741830	-7.123871	-66.596628	29.736378
196.129890	-18.030583	-77.515323	29.742370
196.517911	53.429563	235.002267	-90.786352
196.905895	12.698524	-18.416622	15.557573
197.293841	17.490563	-15.450741	16.470652
197.681749	-8.754870	118.087832	-63.421351
198.069619	10.738594	-29.921849	20.330221
198.457452	-92.756924	-10.917585	-40.919670
198.845246	-23.316483	-15.706680	-3.804901
199.233002	-5.140175	-4.188773	-0.475701
199.620720	-3.527458	-4.088507	0.280525
200.008400	-6.563453	-8.515346	0.975946
200.396042	-6.009195	-6.768611	0.379708
200.783646	-6.165370	-4.321944	-0.921713
201.171212	-7.919602	-4.832293	-1.543655
201.558740	-6.583713	-3.938799	-1.322457
201.946230	-8.391433	-3.547140	-2.422146
202.333682	-13.424986	-16.292496	1.433755
202.721096	-3.937809	-10.786774	3.424482
203.108472	-15.141556	-4.271309	-5.435124
203.495809	-5.941910	-4.089952	-0.925979
203.883109	-4.026192	-3.580762	-0.222715
204.270370	-3.854602	-5.314802	0.730100
204.657593	-5.192429	-6.125390	0.466480
205.044779	-6.491370	-3.632603	-1.429384
205.431926	-5.046226	-7.397329	1.175551
205.819034	-2.887333	-6.024818	1.568743
206.206105	-5.681971	-3.747244	-0.967364
206.593137	-4.610745	-4.215385	-0.197680
206.980132	-4.044193	-33.292837	14.624322
207.367088	-7.427114	-4.595345	-1.415885
207.754006	-7.381252	-4.274358	-1.553447
208.140885	-6.408503	-5.283801	-0.562351
208.527727	-5.931626	-6.731552	0.399963
208.914530	-10.712367	-7.792926	-1.459721
209.301295	-9.809360	-4.657138	-2.576111
209.688022	-10.594743	-5.042265	-2.776239
210.074710	-6.788133	-4.580832	-1.103650
210.461360	-5.757279	-7.374609	0.808665
210.847972	-7.437514	-4.570707	-1.433404
211.234546	-7.242120	-8.383314	0.570597
211.621081	-4.785369	-7.033433	1.124032
212.007578	-4.207841	-4.320239	0.056199
212.394036	-6.542956	-8.632172	1.044608
212.780457	-7.107989	-3.417960	-1.845014
213.166839	-6.597721	-5.605581	-0.496070
213.553182	-7.029805	-4.388622	-1.320591
213.939487	-5.511972	-4.371466	-0.570253
214.325754	-8.546563	-2.613503	-2.966530
214.711983	-6.022741	-4.583703	-0.719519
215.098173	-6.425608	-5.209856	-0.607876
215.484324	-5.292070	-4.014309	-0.638881
215.870437	-6.481881	-5.475421	-0.503230
216.256512	-7.631841	-8.878990	0.623575
216.642548	-4.450168	-13.205572	4.377702
217.028546	-2.451133	-6.932838	2.240853
217.414506	-5.970209	-4.654967	-0.657621
217.800427	-11.281160	-5.689048	-2.796056
218.186309	-6.919053	-10.888774	1.984860
218.572153	-5.473023	-8.041052	1.284015
218.957959	-4.537025	-3.370493	-0.583266
219.343726	-3.844855	-4.834172	0.494658
219.729454	-4.682332	-7.078385	1.198026
220.115144	-3.619239	-4.446528	0.413644
220.500795	-5.776359	-4.008497	-0.883931
220.886408	-3.866013	-5.956500	1.045243
221.271983	-4.089122	-4.371154	0.141016
221.657518	-3.619296	-3.112994	-0.253151
222.043016	-7.632738	-4.290879	-1.670930
222.428474	-4.579389	-4.366171	-0.106609
222.813894	-2.868071	-2.981674	0.056801
223.199275	-3.142609	-2.813515	-0.164547
223.584618	-3.732892	-2.827731	-0.452581
223.969922	-4.779459	-2.376298	-1.201581
224.355188	-3.432794	-3.428743	-0.002025
224.740414	-2.727137	-4.987736	1.130299
225.125603	-3.508307	-3.186278	-0.161015
225.510752	-2.672299	-2.718361	0.023031
225.895863	-3.748326	-2.691840	-0.528243
226.280935	-3.284859	-3.417315	0.066228
226.665968	-3.611828	-2.776920	-0.417454
227.050963	-2.722204	-3.125497	0.201647
227.435919	-4.031128	-2.730320	-0.650404
227.820836	-2.354104	-3.250393	0.448145
228.205715	-2.542779	-3.273665	0.365443
228.590555	-3.023048	-2.150049	-0.436499
228.975356	-2.284179	-3.527416	0.621619
229.360118	-4.782395	-2.385606	-1.198395
229.744841	-2.211146	-3.250310	0.519582
230.129526	-2.836258	-2.984195	0.073968
230.514172	-2.154362	-2.181588	0.013613
230.898779	-3.208464	-2.508797	-0.349833
231.283347	-2.777165	-2.165393	-0.305886
231.667877	-2.938532	-2.001639	-0.468447
232.052367	-3.144255	-2.320409	-0.411923
232.436819	-3.088001	-2.091516	-0.498242
232.821232	-2.282576	-2.420980	0.069202
233.205606	-2.303209	-2.072234	-0.115488
233.589941	-2.440404	-2.206895	-0.116755
233.974237	-2.475430	-2.486374	0.005472
234.358495	-2.616893	-2.626611	0.004859
234.742713	-2.097140	-2.091860	-0.002640
235.126893	-2.402753	-3.287784	0.442515
235.511033	-1.926840	-3.056661	0.564911
235.895135	-1.999879	-2.993614	0.496867
236.279198	-1.979889	-2.028915	0.024513
236.663221	-2.113669	-1.557614	-0.278027
237.047206	-2.020866	-2.240285	0.109709
237.431152	-2.228306	-1.780545	-0.223881
237.815059	-2.270624	-2.930674	0.330025
238.198926	-2.075852	-2.104871	0.014509
238.582755	-2.537162	-1.826213	-0.355474
238.966545	-1.694021	-1.882908	0.094444
239.350296	-1.830763	-1.842389	0.005813
239.734007	-1.795163	-1.686540	-0.054312
240.117680	-1.596667	-1.969347	0.186340
240.501314	-1.921139	-1.616066	-0.152536
240.884908	-1.768375	-1.698203	-0.035086
241.268464	-1.972470	-1.313876	-0.329297
241.651980	-1.881967	-1.854835	-0.013566
242.035457	-1.634968	-1.698693	0.031862
242.418895	-1.420726	-1.538826	0.059050
242.802294	-1.651795	-1.552177	-0.049809
243.185654	-1.546788	-1.414531	-0.066129
243.568975	-1.578853	-1.554988	-0.011933
243.952257	-1.567413	-1.418541	-0.074436
244.335499	-1.811654	-1.263307	-0.274173
244.718702	-1.434007	-1.437850	0.001922
245.101867	-1.581591	-1.254101	-0.163745
245.484991	-1.507250	-1.372021	-0.067614
245.868077	-1.470853	-1.459383	-0.005735
246.251124	-1.489074	-1.119674	-0.184700
246.634131	-1.370148	-1.368702	-0.000723
247.017099	-1.144312	-1.433644	0.144666
247.400028	-1.300707	-1.239914	-0.030397
