189.527725	0.102978	0.102978	0.000000
189.916390	-929406585213470.875000	-929406585213470.875000	0.000000
190.305018	0.062954	-0.238333	0.150643
190.693607	0.182371	-0.124844	0.153607
191.082159	-0.133855	0.429536	-0.281695
191.470673	-0.676353	-0.505580	-0.085386
191.859149	-1.183237	1.906096	-1.544666
192.247587	0.016193	-6.308396	3.162294
192.635988	0.315402	-0.087901	0.201652
193.024351	0.727974	0.094495	0.316740
193.412676	-0.739736	0.203669	-0.471703
193.800963	-0.178605	16.407823	-8.293214
194.189212	-0.212424	-0.765441	0.276508
194.577423	0.485733	0.116565	0.184584
194.965597	-0.205235	0.153922	-0.179578
195.353732	-0.084313	1.175167	-0.629740
195.741830	0.119032	-0.159716	0.139374
196.129890	-0.041288	-0.844316	0.401514
196.517911	-0.214548	0.027082	-0.120815
196.905895	-0.063993	-0.801173	0.368590
197.293841	-0.013267	-0.227237	0.106985
197.681749	0.074172	0.212537	-0.069183
198.069619	-0.095716	-0.133859	0.019071
198.457452	-0.497728	0.389467	-0.443597
198.845246	0.101301	0.531025	-0.214862
199.233002	-0.330634	0.103586	-0.217110
199.620720	-1.173093	0.181870	-0.677481
200.008400	-6.611903	0.247426	-3.429664
200.396042	-0.011595	-0.180541	0.084473
200.783646	0.024104	1.230007	-0.602951
201.171212	-0.353051	0.145740	-0.249395
201.558740	-1.332979	0.162065	-0.747522
201.946230	0.309194	-0.206776	0.257985
202.333682	0.227830	0.135592	0.046119
202.721096	7.030289	0.362428	3.333931
203.108472	0.624202	0.325742	0.149230
203.495809	0.244147	0.029029	0.107559
203.883109	0.073877	-0.124988	0.099432
204.270370	0.820005	0.218733	0.300636
204.657593	0.146638	0.411632	-0.132497
205.044779	0.001563	-0.070211	0.035887
205.431926	-0.258986	0.158670	-0.208828
205.819034	-0.078766	0.574170	-0.326468
206.206105	0.331867	0.178665	0.076601
206.593137	-2.653475	0.119859	-1.386667
206.980132	0.147659	-0.009448	0.078554
207.367088	0.253853	0.463490	-0.104818
207.754006	0.354454	0.030555	0.161949
208.140885	1.111541	0.159658	0.475941
208.527727	-0.038554	0.416812	-0.227683
208.914530	-0.987211	2.159992	-1.573601
209.301295	3.209151	0.000405	1.604373
209.688022	-0.850896	-0.001853	-0.424522
210.074710	0.115533	0.278772	-0.081620
210.461360	13.849347	0.163846	6.842751
210.847972	0.109554	0.058952	0.025301
211.234546	-1.456491	0.048579	-0.752535
211.621081	0.081760	0.207257	-0.062748
212.007578	-0.008381	-0.106257	0.048938
212.394036	-0.136469	0.891729	-0.514099
212.780457	-0.130207	-0.222140	0.045967
213.166839	-0.006647	-0.016845	0.005099
213.553182	0.205239	0.032974	0.086133
213.939487	-0.055125	0.043399	-0.049262
214.325754	-0.361732	0.020949	-0.191340
214.711983	0.320495	-0.103276	0.211886
215.098173	-1.563065	-0.072490	-0.745287
215.484324	-0.163457	0.090666	-0.127062
215.870437	-0.417116	0.236110	-0.326613
216.256512	0.080030	0.080827	-0.000398
