1.23882	0.005154309	-0.009876838
1.264102041	0.006090636	-0.013949339
1.2904375	0.00764052	-0.010482494
1.317893617	0.009370074	-0.016492741
1.346543478	0.007985437	-0.012236829
1.376466667	0.008302884	-0.015538531
1.40775	0.008065378	-0.017341296
1.440488372	0.007957857	-0.017890346
1.474785714	0.007349904	-0.018354295
1.510756098	0.005712479	-0.017049514
1.548525	0.005189411	-0.018004669
1.568126582	0.004758685	-0.018638602
1.588230769	0.0042633	-0.019854439
1.608857143	0.003919923	-0.021495043
1.630026316	0.003183067	-0.019721645
1.65176	0.002707058	-0.019881665
1.674081081	0.002086881	-0.020788016
1.697013699	0.001474407	-0.020390008
1.720583333	0.000998441	-0.020519791
1.744816901	0.00018189	-0.020215396
1.769742857	-0.000603	-0.019896375
1.795391304	-0.001105416	-0.019636028
1.821794118	-0.001128976	-0.019490186
1.848985075	-0.001771241	-0.018986808
1.877	-0.001934734	-0.018851989
1.905876923	-0.002269901	-0.018076734
1.93565625	-0.00222498	-0.016845617
1.966380952	-0.002126405	-0.015728198
1.998096774	-0.001663094	-0.015541168
2.030852459	-0.001277719	-0.013484583
2.0647	-0.000295066	-0.014115612
2.099694915	0.000687488	-0.012330141
2.135896552	0.002213081	-0.011811592
2.173368421	0.004097781	-0.010734061
2.212178571	0.006812579	-0.009223647
2.2524	0.009962243	-0.009426019
2.294111111	0.013874348	-0.008798525
2.337396226	0.018601447	-0.009749745
2.382346154	0.023644654	-0.011611207
2.429058824	0.029202324	-0.014998381
2.47764	0.034160559	-0.019760675
2.502666667	0.036619364	-0.023270557
2.528204082	0.038707575	-0.026246959
2.554268041	0.040312411	-0.030232198
2.570165975	0.041086609	-0.032732631
2.580875	0.041758148	-0.034456377
2.597106918	0.042008211	-0.037150544
2.608042105	0.042390574	-0.039461881
2.624618644	0.042655275	-0.042508237
2.635787234	0.042833105	-0.045024249
2.664129032	0.042610514	-0.050494206
2.693086957	0.041551901	-0.055093896
2.722681319	0.040182358	-0.060788327
2.752933333	0.038050392	-0.066808677
2.783865169	0.035283253	-0.073559577
2.8155	0.03163174	-0.079098773
2.847862069	0.027544173	-0.085299265
2.880976744	0.022490234	-0.089785506
2.914870588	0.017213743	-0.096117784
2.949571429	0.010683655	-0.102158383
2.985108434	0.003616839	-0.106773067
3.021512195	-0.00411883	-0.110806819
3.058814815	-0.012910819	-0.115823421
3.09705	-0.023003873	-0.120534898
3.136253165	-0.035297258	-0.123270275
