     1.23862	-0.2767696985           	-0.9169500437
 1.263897959	-0.2805817944           	-0.9046993207
 1.290229167	-0.2774302933           	-0.8469320755
 1.317680851	-0.281987099           	-0.8247308287
 1.346326087	-0.2879688803           	-0.8151607743
 1.376244444	-0.2850557308           	-0.7682096173
 1.407522727	-0.2931624905           	-0.3782938036
 1.440255814	-0.2949656464           	-0.2693651452
 1.474547619	-0.2900582053           	-0.2300810083
 1.510512195	-0.3089128585           	-0.2404718119
    1.548275	-0.303389584           	-0.1355166438
 1.567873418	-0.3033833936           	-0.1393765277
 1.587974359	-0.3135391323           	-0.1473933055
 1.608597403	-0.3174621279           	-0.1509216408
 1.629763158	-0.3080446378           	-0.1245510978
 1.651493333	-0.28358738           	-0.06657985141
 1.673810811	-0.2853486474           	-0.07961755482
 1.696739726	-0.2854208601           	-0.08532140196
 1.720305556	-0.2843713921           	-0.1044291893
 1.744535211	-0.2798269256           	-0.1047989835
 1.769457143	-0.2768266175           	-0.111286345
 1.795101449	-0.2844378323           	-0.1508639231
      1.8215	-0.2773658761           	-0.1610167595
 1.848686567	-0.2686421084           	-0.1595185092
  1.87669697	-0.2629469736           	-0.1603529436
 1.905569231	-0.2606886391           	-0.1734669857
  1.93534375	-0.2541851064           	-0.1741668164
 1.966063492	-0.2459067563           	-0.171246259
 1.997774194	-0.2428213231           	-0.1818679451
  2.03052459	-0.2381765933           	-0.1830948742
 2.064366667	-0.2327890171           	-0.1826432261
 2.099355932	-0.2157427513           	-0.1580424986
 2.135551724	-0.2144413638           	-0.1657593292
 2.173017544	-0.2056612517           	-0.1591769043
 2.211821429	-0.2014518012           	-0.1612589626
 2.252036364	-0.1997365567           	-0.1677180363
 2.293740741	-0.1928630656           	-0.1628402136
 2.337018868	-0.1901310183           	-0.1680336994
 2.381961538	-0.1877789827           	-0.1713827427
 2.428666667	-0.1810561263           	-0.1672083528
     2.47724	-0.1837883684           	-0.1793502515
 2.502262626	-0.1796934068           	-0.1751105851
 2.527795918	-0.1776409528           	-0.1745889279
  2.55385567	-0.1768285794           	-0.1766471757
 2.569751037	-0.1770492294           	-0.178837617
 2.580458333	-0.1773130417           	-0.1803955349
 2.596687631	-0.1652419115           	-0.1611762898
 2.607621053	-0.1631436515           	-0.1589819547
 2.624194915	-0.1645346259           	-0.164407774
 2.635361702	-0.1650822607           	-0.1661352657
 2.663698925	-0.1659792716           	-0.1722415501
 2.692652174	-0.1629158978           	-0.1712766247
 2.722241758	-0.1670053856           	-0.1813962738
 2.752488889	-0.1609838709           	-0.1763351929
  2.78341573	-0.1580754358           	-0.1771583553
