6.542578	0.001780	0.001780	0.000000
6.529189	-0.007371	-0.007371	0.000000
6.515856	-1.563647	-1.437245	-3.621148
6.502578	-1.472476	-1.424736	-1.367659
6.489355	-1.449468	-1.505610	1.608365
6.476188	-1.437510	-1.444186	0.191238
6.463075	-1.609367	-1.473376	-3.895838
6.450016	-1.532935	-1.390802	-4.071807
6.437011	-1.492546	-1.373653	-3.406033
6.424060	-1.398694	-1.485232	2.479113
6.411162	-1.431348	-1.309815	-3.481666
6.398317	-1.359599	-1.404864	1.296746
6.385525	-1.452085	-1.475903	0.682324
6.372785	-1.476520	-1.389192	-2.501765
6.360096	-1.496117	-1.340926	-4.445898
6.347460	-1.457652	-1.353904	-2.972175
6.334875	-1.530001	-1.368856	-4.616451
6.322341	-1.366359	-1.441443	2.150988
6.309857	-1.515653	-1.325813	-5.438507
6.297424	-1.524525	-1.369867	-4.430616
6.285042	-1.409961	-1.430084	0.576483
6.272709	-1.315993	-1.277699	-1.097027
6.260425	-1.395137	-1.422576	0.786068
6.248191	-1.269519	-1.255540	-0.400464
6.236005	-0.833985	-0.840858	0.196903
6.223868	-0.364250	-0.347550	-0.478443
6.211780	-0.358752	-0.353190	-0.159341
6.199740	-0.350612	-0.352475	0.053379
6.187747	-0.356620	-0.358763	0.061396
6.175802	-0.360130	-0.350132	-0.286416
6.163904	-0.340988	-0.353043	0.345356
6.152053	-0.339635	-0.354924	0.437995
6.140248	-0.360455	-0.339804	-0.591609
6.128490	-0.361178	-0.357129	-0.115990
6.116778	-0.336162	-0.343759	0.217658
6.105112	-0.351894	-0.325389	-0.759322
6.093492	-0.349874	-0.353166	0.094287
6.081916	-0.361553	-0.344956	-0.475460
6.070386	-0.353868	-0.354404	0.015342
6.058901	-0.350057	-0.352568	0.071939
6.047460	-0.356472	-0.349471	-0.200555
6.036063	-0.358081	-0.333667	-0.699412
6.024710	-0.348847	-0.329174	-0.563585
6.013401	-0.347804	-0.338192	-0.275383
6.002135	-0.362241	-0.341210	-0.602511
5.990913	-0.353892	-0.346742	-0.204844
5.979734	-0.355781	-0.355503	-0.007981
5.968597	-0.356036	-0.342187	-0.396764
5.957503	-0.335753	-0.341023	0.150966
5.946451	-0.357139	-0.343328	-0.395653
5.935442	-0.331582	-0.346022	0.413679
5.924474	-0.345357	-0.328260	-0.489796
5.913547	-0.350459	-0.344707	-0.164795
5.902662	-0.348829	-0.350321	0.042719
5.891818	-0.347662	-0.355770	0.232274
5.881015	-0.329070	-0.338798	0.278705
5.870252	-0.336194	-0.345199	0.257974
5.859530	-0.341514	-0.342256	0.021254
5.848848	-0.336684	-0.332606	-0.116836
5.838205	-0.335318	-0.338051	0.078277
5.827603	-0.337506	-0.333004	-0.128977
5.817040	-0.337399	-0.340825	0.098151
5.806516	-0.322181	-0.335753	0.388810
5.796031	-0.340266	-0.331043	-0.264232
5.785586	-0.325729	-0.332889	0.205112
5.775178	-0.329677	-0.330771	0.031356
5.764810	-0.334480	-0.331475	-0.086094
5.754479	-0.336643	-0.337449	0.023097
5.744186	-0.335098	-0.328838	-0.179321
5.733931	-0.339194	-0.326762	-0.356134
5.723714	-0.331033	-0.336167	0.147091
5.713534	-0.331882	-0.328143	-0.107111
5.703391	-0.325154	-0.318869	-0.180059
5.693285	-0.322855	-0.334520	0.334178
5.683216	-0.320803	-0.323726	0.083738
5.673184	-0.328548	-0.315733	-0.367118
5.663188	-0.341862	-0.317216	-0.706082
5.653228	-0.316140	-0.307345	-0.251964
5.643304	-0.298345	-0.301018	0.076587
5.633415	-0.306322	-0.301007	-0.152263
5.623562	-0.279800	-0.290540	0.307685
5.613745	-0.293585	-0.298147	0.130701
5.603963	-0.280976	-0.290603	0.275814
5.594216	-0.264613	-0.273466	0.253620
5.584504	-0.263299	-0.264420	0.032127
5.574826	-0.250220	-0.254113	0.111513
5.565183	-0.253998	-0.238636	-0.440064
5.555574	-0.240597	-0.235066	-0.158450
5.545999	-0.229142	-0.223737	-0.154847
5.536458	-0.224964	-0.223338	-0.046590
5.526950	-0.218462	-0.211067	-0.211857
5.517477	-0.207344	-0.209116	0.050780
5.508036	-0.202492	-0.207490	0.143181
5.498629	-0.208592	-0.199870	-0.249862
5.489255	-0.189454	-0.188495	-0.027485
5.479914	-0.189874	-0.192891	0.086432
5.470605	-0.191111	-0.183694	-0.212478
5.461329	-0.178100	-0.172878	-0.149583
5.452085	-0.175190	-0.170803	-0.125692
5.442874	-0.167061	-0.173501	0.184494
5.433694	-0.166397	-0.164563	-0.052553
5.424546	-0.162870	-0.166168	0.094466
5.415430	-0.164581	-0.153651	-0.313106
5.406345	-0.161740	-0.153498	-0.236124
5.397292	-0.148285	-0.154349	0.173733
5.388270	-0.148719	-0.145308	-0.097723
5.379279	-0.143622	-0.142804	-0.023434
5.370319	-0.140013	-0.139530	-0.013832
5.361389	-0.138057	-0.137526	-0.015234
5.352490	-0.129377	-0.136015	0.190148
5.343621	-0.133833	-0.129069	-0.136494
5.334783	-0.127669	-0.129559	0.054143
5.325975	-0.127119	-0.124855	-0.064861
5.317196	-0.123562	-0.120853	-0.077613
5.308448	-0.121089	-0.117410	-0.105408
5.299729	-0.119132	-0.117167	-0.056292
5.291039	-0.121612	-0.115039	-0.188294
5.282379	-0.111509	-0.110928	-0.016639
5.273748	-0.106966	-0.111877	0.140704
5.265146	-0.107768	-0.103239	-0.129746
5.256573	-0.103202	-0.103159	-0.001250
5.248029	-0.099891	-0.100560	0.019148
5.239513	-0.095041	-0.096808	0.050599
5.231026	-0.095836	-0.091528	-0.123391
5.222567	-0.094631	-0.091055	-0.102457
5.214136	-0.089282	-0.087335	-0.055773
5.205733	-0.085893	-0.083958	-0.055425
5.197358	-0.085832	-0.083109	-0.078007
5.189011	-0.081578	-0.083548	0.056432
5.180691	-0.077106	-0.080715	0.103368
5.172399	-0.078712	-0.076365	-0.067235
5.164135	-0.075004	-0.075207	0.005820
5.155897	-0.076376	-0.073456	-0.083643
5.147687	-0.072308	-0.071531	-0.022264
