   1.5485250e+00	  -0.0000000e+00	   0.0000000e+00	  -0.0000000e+00	   0.0000000e+00	
   1.5681266e+00	  -0.0000000e+00	   0.0000000e+00	  -0.0000000e+00	   0.0000000e+00	
   1.5882308e+00	  -0.0000000e+00	   0.0000000e+00	  -0.0000000e+00	   0.0000000e+00	
   1.6088571e+00	   8.1878549e-03	  -1.5844725e-02	  -8.1878549e-03	   1.5844725e-02	
   1.6300263e+00	   1.7078317e-02	  -3.3465333e-02	  -1.7078317e-02	   3.3465333e-02	
   1.6517600e+00	   1.6110253e-02	  -3.4169927e-02	  -1.6110253e-02	   3.4169927e-02	
   1.6740811e+00	   1.5093277e-02	  -3.4888351e-02	  -1.5093277e-02	   3.4888351e-02	
   1.6970137e+00	   1.4227388e-02	  -3.6176322e-02	  -1.4227388e-02	   3.6176322e-02	
   1.7205833e+00	   1.3220785e-02	  -3.7590438e-02	  -1.3220785e-02	   3.7590438e-02	
   1.7448169e+00	   1.2171476e-02	  -3.9493019e-02	  -1.2171476e-02	   3.9493019e-02	
   1.7697429e+00	   1.0873664e-02	  -4.1568134e-02	  -1.0873664e-02	   4.1568134e-02	
   1.7953913e+00	   9.5206801e-03	  -4.1815292e-02	  -9.5206801e-03	   4.1815292e-02	
   1.8217941e+00	   8.0716302e-03	  -4.3613330e-02	  -8.0716302e-03	   4.3613330e-02	
   1.8489851e+00	   6.3964915e-03	  -4.1758609e-02	  -6.3964915e-03	   4.1758609e-02	
   1.8770000e+00	   4.8077304e-03	  -4.2566826e-02	  -4.8077304e-03	   4.2566826e-02	
   1.9058769e+00	   3.3808332e-03	  -4.2394881e-02	  -3.3808332e-03	   4.2394881e-02	
   1.9356563e+00	   1.8422556e-03	  -4.3500244e-02	  -1.8422556e-03	   4.3500244e-02	
   1.9663810e+00	   3.8966271e-04	  -4.0593117e-02	  -3.8966271e-04	   4.0593117e-02	
   1.9980968e+00	  -7.9151908e-04	  -3.7642221e-02	   7.9151908e-04	   3.7642221e-02	
   2.0308525e+00	  -1.4786329e-03	  -4.1621265e-02	   1.4786329e-03	   4.1621265e-02	
