    1.605564	4.986359292	1.923551146
    1.666015	5.209832295	2.380008624
    1.727041	5.596311756	2.959888218
    1.788681	5.716357401	3.813056129
    1.850882	5.740344543	4.927073355
    1.913616	5.404861631	6.353859505
    1.976889	4.091755523	7.775427068
     2.04056	2.187822788	8.957746059
    2.104689	-0.351980934	9.222387314
    2.169385	-2.659637861	7.938866249
    2.234597	-4.022247907	6.109395627
     2.30005	-4.554978385	4.319108022
    2.365933	-4.486086259	2.811531679
    2.432248	-3.987975489	1.709296349
    2.499023	-3.520170725	0.90458071
    2.566315	-3.024404299	0.3377915195
    2.633906	-2.551547956	-0.05848118367
    2.701875	-2.12313485	-0.343914805
    2.770001	-1.734988479	-0.5520053238
    2.838758	-1.378531553	-0.6674329036
    2.907598	-1.053665128	-0.7815508946
    2.976679	-0.767534778	-0.8119218588
    3.046207	-0.4880370128	-0.8624197173
     3.11601	-0.218152079	-0.8962089068
    3.186352	0.05011344857	-0.9181099199
    3.256612	0.2982307578	-0.9147351597
    3.327556	0.5923108255	-0.9361983656
    3.398549	0.8700606176	-0.9376922966
    3.469936	1.166247415	-0.943379495
    3.541572	1.496145339	-0.9595839061
    3.613299	1.877223314	-0.9960288724
    3.685553	2.355089402	-1.061783395
    3.757587	2.883521749	-1.149952156
    3.829861	3.2209507	-1.216852501
    3.902919	3.217813799	-1.242274724
    3.975981	3.199427083	-1.288506458
    4.049624	3.106066626	-1.336456979
    4.122995	2.9982871	-1.387175176
    4.196703	2.851317899	-1.426000872
     4.27064	2.612203472	-1.427463922
    4.345534	2.542300645	-1.448884955
